"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"651","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/T2sdDS1SZ2",FALSE,0,NA,2018-03-04 19:09:28,FALSE,NA,"970375690947194880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",0,FALSE,FALSE,NA,NA
"652","গভীর রাতে দেয়াল চিকা মারা। 
#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh  
#Narayanganj https://t.co/dF40GBxI2C",FALSE,0,NA,2018-03-04 19:08:44,FALSE,NA,"970375507492536320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",0,FALSE,FALSE,NA,NA
"653","রাতের দেয়াল লিখন। 
#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/URJMU5lROW",FALSE,1,NA,2018-03-04 19:07:06,FALSE,NA,"970375095720935424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",0,FALSE,FALSE,NA,NA
"654","গভীর রাতে দেয়াল লিখন। 
#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/83CFJnk6dm",FALSE,1,NA,2018-03-04 19:06:15,FALSE,NA,"970374881618444288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",1,FALSE,FALSE,NA,NA
"655","#FreeKhaledaZia 
#SaveBangladesh 
#SaveDemocracy 
@dalim1975 @tareqzia @IamRashed_Khan @KhaledaZia @Wahid_8461 @UN… https://t.co/hMIziX3YHb",FALSE,6,NA,2018-03-04 18:37:44,TRUE,NA,"970367704707166208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurmd_sobuj",0,FALSE,FALSE,NA,NA
"656","Some opportunists has already started to divert the the issue of #BegumKhaledaZia 's bail. Focus on our main issue… https://t.co/OJvCrvoGra",FALSE,11,NA,2018-03-04 17:56:02,TRUE,NA,"970357214568312832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mujahid55764796",6,FALSE,FALSE,NA,NA
"657","I demand to release Begum Khaleda Zia immediately without any condition. @BegumZiaBd 
#FreeKhaledaZia… https://t.co/pH10mD5pFg",FALSE,12,NA,2018-03-04 17:22:06,TRUE,NA,"970348672062926848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",6,FALSE,FALSE,NA,NA
"658","খালেদা জিয়াকে নিয়ে আওয়ামী লীগ সরকার নতুন ষড়যন্ত্র করছে। 
সবাই চোখ কান খোলা রাখবেন। 
#FreeKhaledaZia… https://t.co/e03MvvjelY",FALSE,2,NA,2018-03-04 17:20:38,TRUE,NA,"970348303823945728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",1,FALSE,FALSE,NA,NA
"659","#FreeKhaledaZia https://t.co/bAJcFqc5Dh",FALSE,0,NA,2018-03-04 17:08:20,FALSE,NA,"970345207983063040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"660","I will design high quality, simple and creative, flyer design.
Unlimited revisions,  Satisfaction guaranteed… https://t.co/Ajqr8jeZW6",FALSE,2,NA,2018-03-04 17:05:19,TRUE,NA,"970344448423903234",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sawonhot1",1,FALSE,FALSE,NA,NA
"661","#FreeKhaledaZia https://t.co/7eIGrfefad",FALSE,2,NA,2018-03-04 17:05:17,FALSE,NA,"970344441721450497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"662","#FreeKhaledaZia https://t.co/xsamxXXtaq",FALSE,1,NA,2018-03-04 17:04:51,FALSE,NA,"970344332342444032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"663","#FreeKhaledaZia https://t.co/bgkjqqy2gw",FALSE,1,NA,2018-03-04 17:04:41,FALSE,NA,"970344290588114944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"664","#FreeKhaledaZia https://t.co/KrmT87xnT5",FALSE,1,NA,2018-03-04 17:04:11,FALSE,NA,"970344163697766400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"665","#FreeKhaledaZia https://t.co/3mrwmTIQA2",FALSE,1,NA,2018-03-04 17:03:44,FALSE,NA,"970344049864355840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"666","#FreeKhaledaZia https://t.co/acJU136m6V",FALSE,1,NA,2018-03-04 17:03:29,FALSE,NA,"970343986790416386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"667","#FreeKhaledaZia https://t.co/SGfxHfFaS1",FALSE,2,NA,2018-03-04 17:03:16,FALSE,NA,"970343933455753216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"668","#FreeKhaledaZia https://t.co/KJtj6q8cNB",FALSE,2,NA,2018-03-04 17:02:52,FALSE,NA,"970343831244750848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"669","#FreeKhaledaZia https://t.co/T4T9FdtVXF",FALSE,2,NA,2018-03-04 17:02:28,FALSE,NA,"970343734159147008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",2,FALSE,FALSE,NA,NA
"670","#FreeKhaledaZia https://t.co/gyAy6mqpTN",FALSE,3,NA,2018-03-04 17:01:44,FALSE,NA,"970343547118301184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"671","#FreeKhaledaZia https://t.co/sp9K12CS1r",FALSE,1,NA,2018-03-04 17:01:25,FALSE,NA,"970343467065815042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"672","#FreeKhaledaZia #NoElectionWithoutKhaledaZia #SaveBangladesh #SaveDemocracy #PeacefulProtestBD https://t.co/kbpyRoOsDz",FALSE,2,NA,2018-03-04 17:01:04,FALSE,NA,"970343380948467712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",2,FALSE,FALSE,NA,NA
"673","#FreeKhaledaZia #NoElectionWithoutKhaledaZia https://t.co/kbpyRoOsDz",FALSE,2,NA,2018-03-04 17:00:23,FALSE,NA,"970343209183277056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"674","সরকারের দূরভিসন্ধি আগেই উপলব্ধি করা গিয়েছে। #খালেদাজিয়া কে যতটা সম্ভব অত্যাচার করে তার মানসিক শক্তি ক্ষয় করা কিং… https://t.co/Oo7CSZ3xNr",FALSE,1,NA,2018-03-04 16:54:08,TRUE,NA,"970341636369559553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sagir42",0,FALSE,FALSE,NA,NA
"675","#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD 
The BNP will hold a public rally on March 12 at the capital’s Suhra… https://t.co/zuCYnHxa8c",FALSE,7,NA,2018-03-04 16:48:57,TRUE,NA,"970340329533587456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TahsanMuaz",1,FALSE,FALSE,NA,NA
"676","#FreeKhaledaZia 
https://t.co/5Ch1jtAVqF",FALSE,1,NA,2018-03-04 16:45:49,FALSE,NA,"970339540878573568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sagir42",0,FALSE,FALSE,NA,NA
"677","#FreeKhaledaZia https://t.co/dFTIS9L690",FALSE,7,NA,2018-03-04 16:11:47,FALSE,NA,"970330975421911040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Simran97828310",4,FALSE,FALSE,NA,NA
"678","#FreeKhaledaZia https://t.co/rpaaws8Svx",FALSE,1,NA,2018-03-04 16:11:36,FALSE,NA,"970330931339837440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Simran97828310",0,FALSE,FALSE,NA,NA
"679","#FreeKhaledaZia https://t.co/2EOoX30gK8",FALSE,2,NA,2018-03-04 16:09:21,FALSE,NA,"970330364026605569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Simran97828310",0,FALSE,FALSE,NA,NA
"680","#FreeKhaledaZia https://t.co/6uNSQHse3y",FALSE,1,NA,2018-03-04 16:09:00,FALSE,NA,"970330274734120962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Simran97828310",0,FALSE,FALSE,NA,NA
"681","Some opportunists has already started to divert the the issue of #BegumKhaledaZia 's bail. Focus on our main issue… https://t.co/DE2hwjYSQE",FALSE,21,NA,2018-03-04 15:07:32,TRUE,NA,"970314807277694977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Swalehinkc",13,FALSE,FALSE,NA,NA
"682","Peoples continuing their protest last 4 week against injustice with @BegumZiaBd 
Police unfairly arrested more than… https://t.co/9cjkGGxF1n",FALSE,24,NA,2018-03-04 15:05:02,TRUE,NA,"970314178480214017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullahramu",14,FALSE,FALSE,NA,NA
"683","#FreeKhaledaZia https://t.co/KtWKhO1vQZ",FALSE,1,NA,2018-03-04 15:02:13,FALSE,NA,"970313469969956864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abdullahramu",0,FALSE,FALSE,NA,NA
"684","#FreeKhaledaZia
#StepDownHasina, Attack on Jaffor Iqbal is a new #Hasina'a drama to accuse BNP as a terrorist Party… https://t.co/lKxAPUias5",FALSE,5,NA,2018-03-04 13:09:58,TRUE,NA,"970285222657892352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jalalgl",1,FALSE,FALSE,NA,NA
"685","#FreeKhaledaZia 
#NoElectionWithoutKhaledaZia https://t.co/Gcsmd6hmjL",FALSE,32,NA,2018-03-04 12:18:25,FALSE,NA,"970272249839104000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuzaSojib",8,FALSE,FALSE,NA,NA
"686","@stopbrutality
Police Brutally On Innocent Children(June 1st, 2011).
Now 2017 and this barbarism is going on… https://t.co/HVM2yt9Huq",FALSE,0,"stopbrutality",2018-03-04 12:09:23,TRUE,NA,"970269977017073664","37308382","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMCmilon",0,FALSE,FALSE,NA,NA
"687","The fear of the ruling party is that Khaleda Zia's demand for neutral national election is that, if a neutral elect… https://t.co/M7nVXvhP4m",FALSE,2,NA,2018-03-04 11:10:47,TRUE,NA,"970255226119712768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nizamud16647023",0,FALSE,FALSE,NA,NA
"688","#FreeKhaledaZia https://t.co/FUY6eMDu0M",FALSE,1,NA,2018-03-04 10:51:39,FALSE,NA,"970250412677767171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"689","#FreeKhaledaZia @CNN https://t.co/PYfeDKoMQN",FALSE,0,NA,2018-03-04 10:47:53,FALSE,NA,"970249466828632064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"690","#FreeKhaledaZia https://t.co/DL0BEdk6Zw",FALSE,0,NA,2018-03-04 10:47:20,FALSE,NA,"970249326034223106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"691","#FreeKhaledaZia https://t.co/YV2MNG0DOY",FALSE,1,NA,2018-03-04 10:46:48,FALSE,NA,"970249193548738560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"692","#FreeKhaledaZia 
#SaveBangladesh 
@BegumZiaBd https://t.co/lm4Of2ZqRW",FALSE,32,NA,2018-03-04 10:34:42,FALSE,NA,"970246148966400002",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mashuk77Ahmed",9,FALSE,FALSE,NA,NA
"693","BNP to hold peaceful rallies in all divisional cities of #Bangladesh to demand Khaleda Zia’s release… https://t.co/38vBeLkol3",FALSE,18,NA,2018-03-04 10:25:23,TRUE,NA,"970243801670352897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArifulKashem",18,FALSE,FALSE,NA,NA
"694","লিফলেট বিতরন।

#FreeKhaledazia https://t.co/OCXUdESoft",FALSE,1,NA,2018-03-04 09:20:59,FALSE,NA,"970227597610180608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tahsin_prince",0,FALSE,FALSE,NA,NA
"695","#FreeKhaledaZia https://t.co/4m5Gd19aB2",FALSE,2,NA,2018-03-04 08:43:30,FALSE,NA,"970218162502299648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"696","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/vFL8KY7Zmk",FALSE,5,NA,2018-03-04 08:30:03,FALSE,NA,"970214777946480643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",2,FALSE,FALSE,NA,NA
"697","#FreeKhaledaZia
#SaveBangladesh 
#SaveDemocracy 
#Bangladesh https://t.co/egBcpe3kX8",FALSE,1,NA,2018-03-04 08:29:53,FALSE,NA,"970214735990812672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",1,FALSE,FALSE,NA,NA
"698","ড. জাফর ইকবাল এর ওপর সন্ত্রাসীরা হামলা ঘটনায় বিএনপি’র ভারপ্রাপ্ত চেয়ারম্যান জনাব তারেক রহমান এর নিন্দা।… https://t.co/ECPXBNYD5w",FALSE,15,NA,2018-03-04 08:25:12,TRUE,NA,"970213556477022214",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreeKhaledaZia1",6,FALSE,FALSE,NA,NA
"699","@VOANews @WSJ 
#FreeKhaledaZia #SaveDemocracy #SaveBangladesh #PeacefulProtestBD https://t.co/RU8KZYXzVP",FALSE,2,"VOANews",2018-03-04 07:17:42,FALSE,NA,"970196572603432960","16273831","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"700","It's polls time in Bangladesh.Govt will do more terrorism to blame #BNP.Stop conspiracy theoris.We want free fair a… https://t.co/3a0QkarGSw",FALSE,1,NA,2018-03-04 07:16:59,TRUE,NA,"970196388414803968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rashed_shaheen",1,FALSE,FALSE,NA,NA
"701","@10DowningStreet @UKinBangladesh #FreeKhaledaZia #SaveDemocracy #SaveBangladesh #PeacefulProtestBD https://t.co/RU8KZYXzVP",FALSE,0,"10DowningStreet",2018-03-04 07:16:48,FALSE,NA,"970196343347032065","14224719","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"702","It's polls time in Bangladesh.Govt will do more terrorism to blame #BNP.Stop conspiracy theoris.We want free fair a… https://t.co/zmORnYdPcr",FALSE,2,NA,2018-03-04 07:16:42,TRUE,NA,"970196320425160704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rashed_shaheen",1,FALSE,FALSE,NA,NA
"703","@EU_Commission #FreeKhaledaZia #SaveBangladesh #SaveDemocracy #PeacefulProtestBD https://t.co/RU8KZYXzVP",FALSE,0,"EU_Commission",2018-03-04 07:15:59,FALSE,NA,"970196137448685568","157981564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"704","@LisaCurtisHF @USAmbBangladesh 
#FreeKhaledaZia #SaveDemocracy #SaveBangladesh #PeacefulProtestBD https://t.co/RU8KZYXzVP",FALSE,0,"LisaCurtisHF",2018-03-04 07:15:13,FALSE,NA,"970195946662281216","468625663","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"705","@UN
#FreeKhaledaZia #SaveBangladesh #SaveDemocracy 
#PeacefulProtestBD https://t.co/RU8KZYXzVP",FALSE,0,"UN",2018-03-04 07:14:11,FALSE,NA,"970195687609573377","14159148","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"706","#FreeKhaledaZia 
#Freedemocracy
#SaveBangladesh https://t.co/0Vx1cbSifi",FALSE,1,NA,2018-03-04 07:13:13,FALSE,NA,"970195442104324097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nizamud16647023",0,FALSE,FALSE,NA,NA
"707","The people of #Bangladesh want to get their franchise back. 
#FreeKhaledaZia 
#NoElectionWithoutKhaledaZia… https://t.co/PfveJ1IwjL",FALSE,0,NA,2018-03-04 07:08:47,TRUE,NA,"970194325173776384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"708","The people of #Bangladesh want to get their franchise back. 
#FreeKhaledaZia 
#NoElectionWithoutKhaledaZia… https://t.co/y3EjkbcW3k",FALSE,5,NA,2018-03-04 07:07:21,TRUE,NA,"970193964694355968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",7,FALSE,FALSE,NA,NA
"709","The people of #Bangladesh want to get their franchise back. 
#FreeKhaledaZia 
#NoElectionWithoutKhaledaZia… https://t.co/eCt1NcPSMo",FALSE,1,NA,2018-03-04 07:06:09,TRUE,NA,"970193662394097667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",3,FALSE,FALSE,NA,NA
"710","The party's office order news nine years from the party leader workers against 50 thousand case 1.2 million defenda… https://t.co/pGEayHol8K",FALSE,10,NA,2018-03-04 07:04:58,TRUE,NA,"970193367224037378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nizamud16647023",5,FALSE,FALSE,NA,NA
"711","#FreeKhaledaZia https://t.co/sSlxeJlpvg",FALSE,2,NA,2018-03-04 07:01:29,FALSE,NA,"970192490329391104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"712","#FreeKhaledaZia https://t.co/cnG0bRs5gr",FALSE,3,NA,2018-03-04 07:01:14,FALSE,NA,"970192424768176130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",1,FALSE,FALSE,NA,NA
"713","#FreeKhaledaZia https://t.co/OERIwl1HyX",FALSE,0,NA,2018-03-04 06:17:19,FALSE,NA,"970181372764594176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"714","#FreeKhaledaZia https://t.co/ZQmmdR2VX2",FALSE,0,NA,2018-03-04 06:15:52,FALSE,NA,"970181008145420288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"715","#FreeKhaledaZia https://t.co/zjHzR0lH2B",FALSE,1,NA,2018-03-04 06:15:29,FALSE,NA,"970180911441494021",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"716","#FreeKhaledaZia #NoElectionWithoutKhaledaZia https://t.co/UTXOKta7F6",FALSE,1,NA,2018-03-04 06:14:59,FALSE,NA,"970180785666850823",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"717","#FreeKhaledaZia #SaveBangladesh https://t.co/UTXOKta7F6",FALSE,1,NA,2018-03-04 06:14:45,FALSE,NA,"970180728443949056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"718","#FreeKhaledaZia https://t.co/UTXOKta7F6",FALSE,1,NA,2018-03-04 06:14:32,FALSE,NA,"970180674597433344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"719","#FreeKhaledaZia https://t.co/Gi4GBvG4vT",FALSE,4,NA,2018-03-04 06:14:07,FALSE,NA,"970180568926240768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"720","#FreeKhaledaZia https://t.co/heAiE12vyV",FALSE,1,NA,2018-03-04 06:13:42,FALSE,NA,"970180463338778624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"721","#FreeKhaledaZia https://t.co/L7XuUQMPsl",FALSE,1,NA,2018-03-04 06:13:27,FALSE,NA,"970180399757328384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"722","#FreeKhaledaZia https://t.co/JlYg0E1K37",FALSE,1,NA,2018-03-04 06:12:29,FALSE,NA,"970180158165413888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haidersuman",0,FALSE,FALSE,NA,NA
"723","মুক্ত কর গণতন্ত্র, মুক্ত কর দেশ,
মুক্তি চাই ""দেশনেত্রীর"", মুক্ত বাংলাদেশ।
#FreeKhaledaZia #FreeBKZ… https://t.co/2N25wvBTSu",FALSE,3,NA,2018-03-04 05:56:20,TRUE,NA,"970176093180248067",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TanvirMadber",0,FALSE,FALSE,NA,NA
"724","#FreeKhaledaZia #KhaledaZia #PeacefulProtestBD  The BNP will hold a public rally on March 12 at the capital’s Suhra… https://t.co/yVKwkMjDbS",FALSE,11,NA,2018-03-04 05:55:03,TRUE,NA,"970175770847887361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SongbadBd",5,FALSE,FALSE,NA,NA
"725","Judicial court from high court documents to how long it takes? This document waiting she's bail have ceased. It is… https://t.co/Z8X65LmO2F",FALSE,1,NA,2018-03-04 05:41:33,TRUE,NA,"970172375051378688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nizamud16647023",0,FALSE,FALSE,NA,NA
"726","Attack on Jaffor Iqbal is another Awami league’s attempt to undermine democracy in Bangladesh and prolonging Hsanin… https://t.co/x9ZKFuxVik",FALSE,2,"NazmultotolH",2018-03-04 05:30:32,TRUE,"970169597209935872","970169600590540800","2269061682","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NazmultotolH",2,FALSE,FALSE,NA,NA
"727","#Bangladesh wants @BegumZiaBd free but #AwamiLeague does not.We demand her unconditional release.
@BBCWorld @CNN… https://t.co/cwU2m3JTYF",FALSE,29,NA,2018-03-04 05:29:39,TRUE,NA,"970169377084461056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NazmultotolH",12,FALSE,FALSE,NA,NA
"728","#FreeKhaledaZia #SaveBangladesh #NoElectionWithoutKhaledaZia https://t.co/OFPHibzjyP",FALSE,1,NA,2018-03-04 05:12:32,FALSE,NA,"970165072138874880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawsarBilash",0,FALSE,FALSE,NA,NA
"729","#FreeKhaledaZia #SaveBangladesh #NoElectionWithoutKhaledaZia https://t.co/hyYBOiAE4G",FALSE,9,NA,2018-03-04 05:06:30,FALSE,NA,"970163552848814080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawsarBilash",5,FALSE,FALSE,NA,NA
"730","#FreeKhaledaZia #SaveBangladesh #NoElectionWithoutKhaledaZia https://t.co/JX6baCY6hF",FALSE,0,NA,2018-03-04 05:02:56,FALSE,NA,"970162654210809856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawsarBilash",0,FALSE,FALSE,NA,NA
"731","#FreeKhaledaZia #SaveBangladesh #NoElectionWithoutKhaledaZia https://t.co/LJYUrM1KK8",FALSE,1,NA,2018-03-04 05:02:17,FALSE,NA,"970162493828956161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawsarBilash",0,FALSE,FALSE,NA,NA
"732","#FreeKhaledaZia #SaveBangladesh #NoElectionWithoutKhaledaZia https://t.co/osk0KqalJL",FALSE,1,NA,2018-03-04 05:02:05,FALSE,NA,"970162440943017985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawsarBilash",0,FALSE,FALSE,NA,NA
"733","প্রতিহিংসার বিচারে বন্দী। গণতন্ত্র, স্বাধীনতা=সার্বভৌমত্ব ও জনগণের আস্থার প্রতীক দেশনেত্রী বেগম খালেদা জিয়া'র নিঃশ… https://t.co/ZcgNHPmW4U",FALSE,36,NA,2018-03-04 04:50:52,TRUE,NA,"970159618801324032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawsar_bakir",11,FALSE,FALSE,NA,NA
"734","#freekhaledazia https://t.co/EG4acT4OPL",FALSE,8,NA,2018-03-04 04:18:51,FALSE,NA,"970151563116204035",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdNur825726",7,FALSE,FALSE,NA,NA
"735","BNP to hold peaceful rallies in all divisional cities of #Bangladesh to demand Khaleda Zia’s release… https://t.co/gj52Nix3Ig",FALSE,6,NA,2018-03-04 04:15:29,TRUE,NA,"970150713970999296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdNur825726",6,FALSE,FALSE,NA,NA
